hr,proper,dist,mag,absmag,spect,ci,rarad,decrad,con
7559,N/A,183.8235,6.120,-0.202,K5III,"rgb(255, 190, 156)",5.197524887508359,-0.042952373298585,Aql
7562,N/A,89.6057,6.250,1.488,A1m,"rgb(222, 208, 0)",5.198007317068434,0.168073239187395,Aql
7577,N/A,62.5000,6.220,2.241,F2V,"rgb(254, 227, 0)",5.198126855442031,0.8268887635530338,Cyg
7552,N/A,92.4214,5.320,0.491,A0p,"rgb(200, 194, 0)",5.200397672093287,-0.69593899617542,Sgr
7589,N/A,100000.0000,5.600,-14.400,O9.5Ia,"rgb(194, 190, 0)",5.201013535917497,0.8207819017394312,Cyg
7573,N/A,518.1347,5.540,-3.032,A1Iab,"rgb(255, 218, 226)",5.201197083636821,0.43619551328470124,Vul
7569,N/A,26.6170,6.160,4.034,G0V,"rgb(255, 219, 229)",5.201331471930143,0.20295261971187875,Aql
7591,N/A,510.2041,5.910,-2.629,B2III,"rgb(179, 178, 0)",5.201602425867518,0.8365676328480576,Cyg
7561,N/A,115.8749,5.880,0.560,K0III,"rgb(255, 209, 198)",5.201954091643855,-0.332397802928735,Sgr
7572,N/A,325.7329,6.520,-1.044,B7V,"rgb(203, 197, 0)",5.202214281188122,0.1806693912772975,Aql
7583,N/A,216.9197,6.130,-0.551,K4III,"rgb(255, 195, 164)",5.202274701597626,0.6358635020774763,Cyg
7574,N/A,100000.0000,6.240,-13.760,O8e,"rgb(203, 196, 0)",5.202663955788396,0.32588569269849627,Sge
7570,N/A,423.7288,3.870,-4.265,F6Ibv SB,"rgb(255, 220, 231)",5.203144132403107,0.0175520873252675,Aql
7548,N/A,172.4138,5.760,-0.423,G8/K0III,"rgb(255, 211, 204)",5.203823808482963,-0.9594253919225237,Tel
7549,N/A,60.5327,6.500,2.590,A2V,"rgb(222, 208, 0)",5.203925815253541,-0.959519954193155,Tel
7600,N/A,502.5126,6.300,-2.206,B0.5IIIn,"rgb(186, 184, 0)",5.2055352619010495,0.8344021179020563,Cyg
7571,N/A,119.0476,6.470,1.091,A1V,"rgb(227, 211, 0)",5.205908847335678,-0.25487397102833126,Sgr
7608,N/A,194.1748,5.140,-1.301,B5V,"rgb(186, 184, 0)",5.2067079868303345,1.0039741540979439,Cyg
7575,N/A,80.1282,5.630,1.111,A5pvar,"rgb(236, 216, 0)",5.206806988994704,-0.05435764522329875,Aql
7580,N/A,260.4167,6.520,-0.558,B9.5Vn,"rgb(213, 202, 0)",5.207088399968845,0.07680133451576375,Aql
7592,N/A,102.5641,4.570,-0.485,B9.5III,"rgb(200, 194, 0)",5.207458460354869,0.420268543465235,Vul
7611,N/A,104.1667,6.060,0.971,A3V,"rgb(215, 203, 0)",5.208019106780819,1.0421127073459175,Cyg
7584,N/A,193.7984,5.760,-0.677,K5III,"rgb(255, 1, 139)",5.210409740854821,-0.14964821173010626,Aql
7595,N/A,56.2746,4.710,0.958,K0III,"rgb(255, 207, 195)",5.210889980782017,0.14768020900510875,Aql
7578,N/A,14.0489,6.220,5.482,K3/K4V,"rgb(255, 208, 195)",5.2110987941917575,-0.4178505087518212,Sgr
7601,N/A,144.3001,5.560,-0.236,A0III,"rgb(205, 198, 0)",5.212067650746555,0.424453400487255,Vul
7593,N/A,147.9290,5.700,-0.150,B7Vn,"rgb(194, 190, 0)",5.212545966035909,-0.14359327464897376,Aql
7594,N/A,155.7632,6.490,0.528,B8V,"rgb(201, 195, 0)",5.2125758135332125,-0.14376360212014624,Aql
7598,N/A,81.7661,6.140,1.577,A2V,"rgb(216, 204, 0)",5.212731253305258,0.12462266957579125,Aql
7558,N/A,115.0748,6.210,0.905,A3V,"rgb(229, 212, 0)",5.21274914653988,-1.0676317289375998,Pav
7596,N/A,113.8952,5.600,0.317,A0III,"rgb(222, 207, 0)",5.213065539386119,0.00477570004020625,Aql
7606,N/A,369.0037,5.790,-2.045,Fp,"rgb(255, 215, 217)",5.213316589420558,0.6456963552770201,Cyg
7585,N/A,366.3004,6.470,-1.349,K2/K3III,"rgb(255, 193, 161)",5.214542346644493,-0.5767658998749138,Sgr
7607,N/A,262.4672,6.580,-0.515,B6V,"rgb(194, 189, 0)",5.214643954922888,0.5270003789674662,Cyg
7581,N/A,55.7414,4.120,0.389,K0III,"rgb(255, 206, 192)",5.2153123383833755,-0.7307394780662337,Sgr
7602,Alshain,13.6986,3.710,3.027,G8IVvar,"rgb(255, 213, 209)",5.215537811222483,0.11181911582943875,Aql
7599,N/A,81.8331,6.490,1.925,F2V,"rgb(254, 226, 0)",5.215589204647603,-0.11754409282110624,Aql
7626,N/A,134.4086,6.100,0.458,G9III,"rgb(255, 207, 195)",5.215775051483968,1.0166576627744062,Cyg
7619,N/A,86.2813,4.910,0.230,A4Vn,"rgb(225, 209, 0)",5.216920092535764,0.9152322950944738,Cyg
7597,N/A,25.9875,4.700,2.626,G3/G5III,"rgb(255, 216, 219)",5.21783225222735,-0.4590129768629425,Sgr
7613,N/A,442.4779,4.950,-3.279,B5IV,"rgb(193, 189, 0)",5.217935376934948,0.6717197254527175,Cyg
7633,N/A,280.8989,4.980,-2.263,K5II-III,"rgb(255, 190, 155)",5.218198701209227,1.0270559110938364,Cyg
7609,N/A,100000.0000,5.710,-14.290,G5Ibv SB,"rgb(255, 211, 205)",5.218626371421197,0.2903320147179575,Sge
7494,N/A,227.2727,6.390,-0.393,K3/K4III,"rgb(255, 196, 166)",5.218653157696577,-1.419822558119049,Oct
7610,N/A,67.2948,5.280,1.140,A1IV,"rgb(213, 202, 0)",5.219570859446784,0.19938154186486876,Aql
7615,N/A,41.3736,3.890,0.806,K0IIIvar,"rgb(255, 208, 195)",5.219870818679301,0.6123212551749687,Cyg
7634,N/A,76.5111,6.160,1.741,A4Vn,"rgb(221, 207, 0)",5.2199189277894975,0.9893750847056137,Cyg
7620,N/A,318.4713,6.030,-1.485,B5IV,"rgb(184, 182, 0)",5.221744670329648,0.63269230436419,Cyg
7632,N/A,104.6025,6.460,1.362,A1V,"rgb(211, 201, 0)",5.221819258636182,0.8884166179373225,Cyg
7604,N/A,255.1020,4.540,-2.494,K3III,"rgb(255, 194, 163)",5.222667285243491,-0.4742041911968937,Sgr
7586,N/A,344.8276,6.550,-1.138,K4II,"rgb(255, 192, 159)",5.222730452750478,-1.0109931488824175,Pav
7616,N/A,188.6792,6.620,0.241,A2IV,"rgb(219, 206, 0)",5.2229283048444035,0.3664893738212013,Sge
7587,N/A,85.3971,5.240,0.583,B9.5IV,"rgb(213, 202, 0)",5.223355721019191,-1.0280225168031976,Pav
7628,N/A,340.1361,5.460,-2.198,B5V,"rgb(192, 188, 0)",5.223906191342075,0.70455143806204,Cyg
7605,N/A,50.1253,6.550,3.050,F3V,"rgb(255, 226, 253)",5.22590026472226,-0.6642522651622788,Sgr
7622,N/A,139.6648,5.540,-0.185,B9III,"rgb(199, 194, 0)",5.22620265569219,0.29302617500072875,Sge
7638,N/A,325.7329,6.440,-1.124,A3V,"rgb(221, 207, 0)",5.226978593288716,0.7375895907280025,Cyg
7614,N/A,81.4332,5.010,0.456,A2V,"rgb(217, 205, 0)",5.2270451713699435,-0.2703775091693138,Sgr
7654,N/A,136.9863,6.150,0.467,A3V,"rgb(215, 203, 0)",5.2293510026643215,1.1088798384781162,Dra
7642,N/A,440.5286,6.330,-1.890,B5IV,"rgb(192, 188, 0)",5.229759564988945,0.6650698062095888,Cyg
7640,N/A,142.6534,5.510,-0.261,B9Vn,"rgb(197, 192, 0)",5.230022952656379,0.5407669747048938,Cyg
7579,N/A,70.1262,5.740,1.511,Am,"rgb(235, 215, 0)",5.230258578698411,-1.2071387715724176,Pav
7666,N/A,138.1215,6.320,0.619,G8III,"rgb(255, 212, 208)",5.23030136093742,1.2281349376715451,Dra
7635,N/A,79.2393,3.510,-0.985,K5III,"rgb(255, 190, 156)",5.230564514652454,0.34020215587062874,Sge
7588,N/A,105.7082,6.380,1.259,A2V,"rgb(229, 212, 0)",5.231111559676845,-1.200133483956975,Pav
7617,N/A,58.8582,6.270,2.421,K1III,"rgb(255, 207, 193)",5.231363967344006,-0.5329953416054888,Sgr
7618,N/A,96.0615,4.840,-0.073,G8II/III,"rgb(255, 212, 207)",5.2314205465312975,-0.45720238749958997,Sgr
7641,N/A,49.1159,5.680,2.224,F0,"rgb(249, 223, 0)",5.232391024427673,0.40319341823306626,Vul
7651,N/A,238.6635,6.140,-0.749,B5III,"rgb(178, 177, 0)",5.232740214789768,0.9085432105677412,Cyg
7646,N/A,138.8889,5.920,0.207,A5III,"rgb(231, 213, 0)",5.233109534540614,0.7988815457175887,Cyg
7636,N/A,235.2941,6.170,-0.688,G8III,"rgb(255, 204, 186)",5.2332711213739636,0.02404533421819,Aql
7686,N/A,161.2903,6.200,0.162,M3III,"rgb(255, 0, 151)",5.234291744566647,1.3348521125145663,Dra
7623,N/A,158.9825,4.370,-1.637,B2.5IV,"rgb(183, 181, 0)",5.234837127375606,-0.6156876768931,Sgr
7637,N/A,22.2025,5.870,4.138,F8V,"rgb(255, 221, 234)",5.235067485418052,-0.17380403538087377,Aql
7624,N/A,48.4966,5.300,1.871,A4/A5IV,"rgb(230, 212, 0)",5.235358222608331,-0.6055908355773487,Sgr
7647,N/A,404.8583,5.150,-2.887,B3IV,"rgb(185, 183, 0)",5.235638345392691,0.6465203138189201,Cyg
7645,N/A,312.5000,5.330,-2.144,M4IIIa,"rgb(255, 190, 156)",5.236228338388671,0.30572079061297874,Sge
7629,N/A,107.7586,5.950,0.788,G8/K0III,"rgb(255, 208, 198)",5.2371462079101905,-0.6580191377843737,Sgr
7631,N/A,21.2495,5.650,4.013,F7V,"rgb(255, 224, 244)",5.237459288268362,-0.5882362034522988,Sgr
7603,N/A,73.2601,5.750,1.426,K0IV,"rgb(255, 207, 194)",5.2376679453142065,-1.1684867615901575,Pav
7621,N/A,103.7344,6.180,1.100,K0III,"rgb(255, 206, 192)",5.237831442112094,-0.8613365037183175,Tel
7627,N/A,338.9831,6.110,-1.541,M0III,"rgb(255, 0, 146)",5.237913479235819,-0.7512473323708563,Sgr
7590,N/A,32.2165,3.970,1.430,A0V,"rgb(202, 196, 0)",5.23856504160321,-1.2725283466000201,Pav
7630,N/A,81.3670,5.800,1.248,A8III,"rgb(243, 220, 0)",5.239502086807858,-0.787368959108635,Sgr
7648,N/A,212.3142,5.900,-0.735,K5III,"rgb(255, 192, 159)",5.240276718572135,0.14936064980009625,Aql
7653,N/A,72.4638,4.660,0.359,A4III,"rgb(231, 213, 0)",5.240790600005217,0.48439122850369754,Vul
7655,N/A,255.7545,6.230,-0.809,K0III,"rgb(255, 198, 173)",5.241463855209052,0.6474996380873526,Cyg
7660,N/A,133.1558,5.060,-0.562,K1II-III,"rgb(255, 204, 187)",5.2419188128897245,0.8744918954661413,Cyg
7643,N/A,107.6426,6.010,0.850,K0III,"rgb(255, 209, 198)",5.242085268273003,-0.3968408720858775,Sgr
7639,N/A,99.9001,6.310,1.312,A2/A3V,"rgb(223, 208, 0)",5.242298184218734,-0.7123445495152174,Sgr
7676,N/A,180.1802,5.220,-1.059,M1III,"rgb(255, 190, 153)",5.242426381636182,1.1313394238560988,Dra
7656,N/A,331.1258,5.880,-1.720,B4V,"rgb(185, 183, 0)",5.2436025190704445,0.43284904391147255,Vul
7625,N/A,145.7726,4.950,-0.868,M6III,"rgb(255, 197, 170)",5.243604201970218,-1.0363048347059827,Pav
7612,N/A,72.4638,5.320,1.019,K2IVCN...,"rgb(255, 201, 179)",5.244163635367662,-1.1683926203882187,Pav
7649,N/A,90.9918,5.690,0.895,A1IV,"rgb(220, 206, 0)",5.24461257591193,-0.23801433839534,Sgr
7657,N/A,67.9810,5.230,1.068,F2III,"rgb(252, 225, 0)",5.244818122757164,0.4352509610300662,Vul
7682,N/A,110.4972,6.270,1.053,G7III:,"rgb(255, 210, 203)",5.246182236720792,1.1280834192689788,Dra
7650,N/A,137.5516,4.430,-1.262,M4III,"rgb(255, 0, 145)",5.247585323356241,-0.48362802625582374,Sgr
7685,N/A,131.4060,4.510,-1.083,K3III,"rgb(255, 198, 173)",5.248281906980267,1.1846171807332162,Dra
7662,N/A,248.1390,5.990,-0.983,K3Iab:,"rgb(255, 195, 165)",5.2502703170258584,0.32290323857506253,Sge
7664,N/A,195.6947,5.730,-0.728,B9MNp...,"rgb(191, 188, 0)",5.251260518227045,0.2797981750841512,Aql
7652,N/A,112.3596,4.770,-0.483,K4III,"rgb(255, 195, 165)",5.251510206075661,-0.6621901114670701,Sgr
7670,N/A,15.8579,5.730,4.729,G6IV+...,"rgb(255, 216, 219)",5.251793474252367,0.5217976917474775,Cyg
7658,N/A,61.1247,6.440,2.509,F7V,"rgb(255, 223, 244)",5.252300159904974,-0.39436753104084377,Sgr
7661,N/A,75.7576,6.680,2.283,F4III,"rgb(249, 223, 0)",5.253528414138878,-0.13036691048670873,Aql
7672,N/A,17.7683,5.800,4.552,G1V,"rgb(255, 220, 234)",5.253894481078879,0.2979307261771,Sge
7669,N/A,141.6431,5.510,-0.246,K0III,"rgb(255, 206, 192)",5.254045733077846,0.1270244652029225,Aql
7659,N/A,89.1266,4.990,0.240,K1III/IV,"rgb(255, 202, 180)",5.254865524535685,-0.5594879033004975,Sgr
7667,N/A,127.8772,5.670,0.136,K4III,"rgb(255, 199, 173)",5.255124685249155,-0.01237977015496625,Aql
7684,N/A,183.4862,6.160,-0.158,A2IV,"rgb(215, 204, 0)",5.255534919239472,0.8417664416348037,Cyg
7678,N/A,100000.0000,5.620,-14.380,B1.5Ia comp,"rgb(255, 216, 218)",5.256071767220648,0.5623206082762913,Cyg
7695,N/A,79.1766,6.240,1.747,A2II-III,"rgb(222, 208, 0)",5.256678373415167,1.1150944795222524,Dra
7704,N/A,331.1258,6.320,-1.280,M3IIIa,"rgb(255, 1, 143)",5.257324801855092,1.1872979044238487,Dra
7677,N/A,118.6240,6.540,1.169,A5Vn,"rgb(229, 212, 0)",5.257701442471175,0.40509753616601246,Vul
7671,N/A,724.6377,6.380,-2.921,F1III,"rgb(255, 222, 239)",5.258198135819918,-0.20244795546952873,Aql
7687,N/A,219.2982,6.140,-0.565,M1IIIa,"rgb(255, 0, 152)",5.258294875743907,0.9047681719655537,Cyg
7679,N/A,49.1642,5.090,1.632,K2III,"rgb(255, 206, 192)",5.258494676512841,0.34891000284834,Sge
7683,N/A,18.7899,6.180,4.810,G5IV,"rgb(255, 219, 228)",5.258512717622242,0.6715757629329512,Cyg
7692,N/A,50.7099,6.190,2.665,F4V,"rgb(255, 226, 250)",5.259368094304157,0.9833433120284225,Cyg
7675,N/A,124.3781,6.530,1.056,A0V,"rgb(217, 204, 0)",5.259719525853816,-0.22104879512590625,Sgr
7680,N/A,126.2626,6.370,0.864,M2  comp,"rgb(255, 0, 150)",5.259734845319695,0.2705332244614875,Aql
7644,N/A,17.7274,6.070,4.827,G2V,"rgb(255, 219, 229)",5.2601299778219675,-1.1749713081574338,Pav
7668,N/A,261.7801,6.530,-0.560,B4III,"rgb(196, 191, 0)",5.2601334993105535,-0.5759558050379163,Sgr
7701,N/A,52.6870,5.400,1.791,K3III,"rgb(255, 202, 182)",5.260189456592618,1.0820241949365075,Dra
7681,N/A,111.7318,6.470,1.229,K0,"rgb(255, 203, 184)",5.263056656509556,-0.07117818565134626,Aql
7697,N/A,36.5631,5.810,2.995,F5V,"rgb(255, 225, 250)",5.263168560351792,0.9279162993136976,Cyg
7689,N/A,23.9464,5.380,3.484,K0IV,"rgb(255, 213, 210)",5.263752913410746,0.62783800749322,Cyg
7688,N/A,154.5595,5.080,-0.865,B3V,"rgb(181, 180, 0)",5.266051533953771,0.4121494690895337,Vul
7702,N/A,232.0186,6.530,-0.298,A3V,"rgb(225, 209, 0)",5.267363977627138,0.876671820057655,Cyg
7673,N/A,331.1258,4.930,-2.670,M1II,"rgb(255, 190, 154)",5.268215337402374,-0.9229439471421662,Tel
7674,N/A,23.4302,6.260,4.411,F8V,"rgb(255, 223, 241)",5.269082326790135,-0.9602105535042437,Tel
7699,N/A,531.9149,6.120,-2.509,B5Ib,"rgb(224, 209, 0)",5.269544712329648,0.6007930375033375,Cyg
7693,N/A,39.3701,6.430,3.454,F3V,"rgb(255, 225, 248)",5.270193825979359,0.16405802948935874,Aql
7690,N/A,46.9484,5.970,2.612,K1IV,"rgb(255, 207, 195)",5.271026904311576,-0.0118365670961225,Aql
7696,N/A,485.4369,6.390,-2.041,M3III,"rgb(255, 6, 122)",5.271367195683783,0.29084848188733997,Sge
7663,N/A,333.3333,6.450,-1.164,K5III,"rgb(255, 190, 154)",5.272383308846047,-1.158107838374595,Pav
7694,N/A,169.4915,6.180,0.034,B9.5III,"rgb(215, 203, 0)",5.273168471041938,-0.17562540759333126,Cap
7700,N/A,543.4783,6.340,-2.336,B3IV,"rgb(185, 183, 0)",5.273678093473185,0.18720169021763874,Aql
7665,N/A,6.1084,3.550,4.620,G5IV-Vvar,"rgb(255, 216, 219)",5.273989828950576,-1.155094997375865,Pav
7750,N/A,96.5251,4.380,-0.543,B9III,"rgb(200, 194, 0)",5.274772082299499,1.3563201332307937,Cep
7708,N/A,317.4603,4.930,-2.578,B2.5V,"rgb(184, 182, 0)",5.277120692626771,0.6429726897787138,Cyg
7705,N/A,45.2489,6.510,3.232,F5IV,"rgb(254, 226, 0)",5.279376961214811,0.3650360993973575,Sge
7711,N/A,129.8701,5.510,-0.058,A3III,"rgb(221, 207, 0)",5.282059750883694,0.4695663260818612,Vul
7713,N/A,149.4768,6.240,0.367,K0,"rgb(255, 211, 206)",5.2842417880507115,0.36886798154134504,Sge
7691,N/A,160.0000,6.360,0.339,A1V,"rgb(217, 205, 0)",5.284524026265967,-1.0039873725608064,Pav
7709,N/A,714.2857,6.390,-2.879,B1V,"rgb(185, 183, 0)",5.284717145965463,-0.15432802181187624,Cap
7703,N/A,6.0150,5.320,6.424,K2V,"rgb(255, 212, 208)",5.28484785982072,-0.63008501456744,Sgr
7710,N/A,87.7963,3.240,-1.477,B9.5III,"rgb(196, 191, 0)",5.285314060104072,-0.01433719835176375,Aql
7716,N/A,100000.0000,6.240,-13.760,B1Ib,"rgb(199, 194, 0)",5.285512726196162,0.38178966900566874,Vul
7727,N/A,48.3559,5.700,2.278,F5V,"rgb(255, 223, 241)",5.286516797854567,1.083474954513665,Dra
7718,N/A,432.9004,5.510,-2.672,K3II-III,"rgb(255, 196, 167)",5.287473101813888,0.4679051510921925,Vul
7712,N/A,143.8849,6.340,0.550,K0III,"rgb(255, 202, 180)",5.288194840414801,-0.21628823403426,Cap
7719,N/A,246.9136,5.910,-1.053,B7Ve...,"rgb(189, 186, 0)",5.288398619046963,0.46214235539433374,Vul
7721,N/A,206.6116,6.920,0.344,B7V,"rgb(189, 186, 0)",5.288619892651257,0.8331685762991313,Cyg
7706,N/A,100.1001,6.200,1.198,K2III,"rgb(255, 201, 179)",5.29008178644897,-0.7466529544808712,Sgr
7715,N/A,27.7008,5.840,3.628,F5V,"rgb(255, 224, 246)",5.29022880089633,-0.22021687458614123,Cap
7726,N/A,106.1571,6.010,0.880,K1III:,"rgb(255, 204, 185)",5.290654551106256,0.8982086545314775,Cyg
7717,N/A,180.5054,6.250,-0.032,A0,"rgb(216, 204, 0)",5.290901946084514,0.0151329496360875,Aql
7720,N/A,216.9197,5.440,-1.241,K5III,"rgb(255, 195, 165)",5.29372047001517,-0.01761629318118,Aql
7730,N/A,187.2659,4.800,-1.562,A5IIIn,"rgb(222, 208, 0)",5.294023569019829,0.81708766987291,Cyg
7740,N/A,48.8281,4.280,0.837,A3IV-Vn,"rgb(224, 208, 0)",5.294444398329841,0.9872930005676637,Cyg
7742,N/A,177.9359,5.810,-0.441,K5III,"rgb(255, 193, 162)",5.294717495699321,1.0583775849512151,Cep
7735,N/A,271.0027,3.800,-3.365,K2II+...,"rgb(255, 200, 176)",5.295467486169028,0.8157900813276312,Cyg
7723,N/A,91.4913,6.580,1.773,A1m,"rgb(244, 221, 0)",5.295659873913301,0.42305073149273753,Vul
7733,N/A,208.7683,6.130,-0.468,K4III,"rgb(255, 193, 161)",5.295824483070077,0.7571066009879338,Cyg
7734,N/A,438.5965,6.470,-1.740,A0V,"rgb(206, 199, 0)",5.297429021756238,0.6388756904412976,Cyg
7731,N/A,91.1577,5.190,0.391,A7IVn,"rgb(232, 213, 0)",5.2981307906901804,0.50081903957305,Vul
7724,N/A,45.9770,4.940,1.627,A2V,"rgb(219, 206, 0)",5.298282773436464,0.26524830758099627,Aql
7714,N/A,210.0840,5.650,-0.962,K4III,"rgb(255, 193, 160)",5.298457429360899,-0.9153513593244438,Tel
7737,N/A,581.3953,6.670,-2.152,B9IV-V,"rgb(201, 195, 0)",5.298640506107995,0.7348593899439975,Cyg
7707,N/A,70.9220,6.090,1.836,F0IV,"rgb(245, 221, 0)",5.299033007664864,-1.1068143174271363,Pav
7736,N/A,42.6985,4.930,1.778,A2V,"rgb(228, 211, 0)",5.299403039395259,0.6423911590635975,Cyg
7739,N/A,303.9514,4.790,-2.624,B3V,"rgb(178, 178, 0)",5.302593510706259,0.4466639110455975,Vul
7722,N/A,8.9111,5.730,5.980,K3V,"rgb(255, 212, 207)",5.302695836552957,-0.47181445075041,Cap
7743,N/A,97.4659,5.700,0.756,K0III,"rgb(255, 210, 203)",5.303166402612238,0.5886835649345675,Cyg
7751,N/A,324.6753,3.960,-3.597,K3Ib-II comp,"rgb(255, 194, 163)",5.303497121594245,0.832770031905435,Cyg
7741,N/A,588.2353,5.180,-3.668,G2Ib SB,"rgb(255, 208, 195)",5.303636622840384,0.41030780671795747,Vul
7755,N/A,111.2347,6.360,1.129,A2Vn,"rgb(222, 207, 0)",5.304582517376978,0.8767295471358599,Cyg
7744,N/A,103.8422,4.500,-0.582,K3III,"rgb(255, 200, 177)",5.304792798983458,0.48545010977030373,Vul
7725,N/A,305.8104,6.300,-1.127,K4III,"rgb(255, 192, 160)",5.305117736260672,-0.5236908913567863,Sgr
7756,N/A,34.2583,5.870,3.196,F5V:,"rgb(255, 225, 249)",5.305845462396073,0.795512783379435,Cyg
7752,N/A,130.8901,6.280,0.695,A1V,"rgb(212, 202, 0)",5.306050338609319,0.6788983752450412,Cyg
7746,N/A,101.6260,6.110,1.075,K1III,"rgb(255, 207, 193)",5.3072399016116965,0.3769684325026,Sge
7738,N/A,135.8696,6.300,0.634,B9IV,"rgb(212, 202, 0)",5.30745937634308,-0.21532334267510125,Cap
7728,N/A,318.4713,6.300,-1.215,M4III,"rgb(255, 194, 162)",5.307517931419187,-0.6362349024970312,Sgr
7729,N/A,44.6628,6.550,3.300,F2V,"rgb(252, 225, 0)",5.307724249515761,-0.6143291645555012,Sgr
7757,N/A,675.6757,6.470,-2.679,B6III,"rgb(191, 187, 0)",5.307848352598264,0.6467561026388375,Cyg
7753,N/A,134.2282,5.300,-0.339,G8III,"rgb(255, 210, 201)",5.309225035289449,0.4305919531417975,Vul
7759,N/A,483.0918,5.270,-3.150,K5II,"rgb(255, 1, 142)",5.309821370266606,0.7045034608239426,Cyg
7762,N/A,588.2353,6.320,-2.528,K4II:,"rgb(255, 0, 146)",5.312277292385656,0.7456406085798163,Cyg
7783,N/A,17.5685,5.910,4.686,G3V,"rgb(255, 220, 233)",5.312411776179241,1.1668169580354937,Dra
7760,N/A,127.0648,6.240,0.720,G9III,"rgb(255, 208, 196)",5.312457249846046,0.5087209445084512,Vul
7747,N/A,174.5201,4.300,-1.909,G3Ib,"rgb(255, 210, 203)",5.312990880447423,-0.2183094861841075,Cap
7763,N/A,100000.0000,4.770,-15.230,B2pe,"rgb(252, 225, 0)",5.313596894253174,0.6637998581421662,Cyg
7748,N/A,96.9932,5.860,0.926,G8III,"rgb(255, 208, 197)",5.314629077286164,-0.38065561550041005,Cap
7754,N/A,32.4465,3.580,1.024,G6/G8III,"rgb(255, 212, 207)",5.314764237781554,-0.21894896809959627,Cap
7767,N/A,595.2381,5.830,-3.043,O9V,"rgb(219, 206, 0)",5.315035787522795,0.7109089459895863,Cyg
7781,N/A,90.4977,5.760,0.977,A2Vs,"rgb(224, 209, 0)",5.316327698447327,0.9668616968828725,Cyg
7769,N/A,62.5000,5.580,1.601,A2V,"rgb(217, 205, 0)",5.316611014695301,0.6457683779692099,Cyg
7770,N/A,970.8738,5.140,-4.796,F5Ib,"rgb(255, 219, 228)",5.3173688082421195,0.6105646053752412,Cyg
7777,N/A,793.6508,6.460,-3.038,B2V,"rgb(187, 184, 0)",5.31813963949831,0.8084748052967587,Cyg
7745,N/A,300.3003,6.280,-1.108,M1III,"rgb(255, 1, 141)",5.3185980662049355,-0.8327100958423888,Tel
7732,N/A,130.7190,6.270,0.688,K0III,"rgb(255, 207, 193)",5.31910945254189,-1.103584667440205,Pav
7749,N/A,30.7692,6.130,3.689,F5V,"rgb(255, 225, 247)",5.320185067933881,-0.8304327008684612,Tel
7761,N/A,343.6426,5.280,-2.401,K2III,"rgb(255, 196, 167)",5.320607411672729,-0.3336813533910462,Cap
7771,N/A,218.3406,6.200,-0.496,M1III,"rgb(255, 1, 143)",5.321021402348376,0.23067608354052502,Del
7792,N/A,115.8749,5.710,0.390,B9V,"rgb(200, 195, 0)",5.321560328130839,1.0865978728961185,Dra
7768,N/A,120.4819,6.050,0.645,K0,"rgb(255, 205, 189)",5.3220371892975855,-0.01882361697742875,Aql
7782,N/A,238.0952,6.600,-0.284,A0III,"rgb(208, 201, 0)",5.322404807629148,0.648084616447335,Cyg
7786,N/A,354.6099,6.490,-1.259,B9p Si,"rgb(193, 189, 0)",5.322966427701873,0.8174654351945124,Cyg
7774,N/A,80.3213,5.960,1.436,A5m,"rgb(244, 220, 0)",5.323268002583828,0.23645880004257874,Del
7804,N/A,205.3388,5.590,-0.972,M5III,"rgb(255, 194, 162)",5.323690122429971,1.202188327616449,Dra
7784,N/A,180.5054,6.220,-0.062,A1V,"rgb(218, 205, 0)",5.3243609922276836,0.6877160342209262,Cyg
7778,N/A,170.0680,6.170,0.017,G8III,"rgb(255, 210, 203)",5.324746764676381,0.2542815061629938,Del
7780,N/A,167.2241,5.820,-0.296,K5III,"rgb(255, 193, 160)",5.324810905313936,0.31054516903344,Sge
7772,N/A,196.0784,6.630,0.168,K5,"rgb(255, 191, 158)",5.325155639008119,-0.11103318639196624,Aql
7764,N/A,136.0544,6.560,0.891,A5/A6V,"rgb(231, 213, 0)",5.325281553740429,-0.5095875798158924,Sgr
7791,N/A,606.0606,6.230,-2.683,K5,"rgb(255, 191, 158)",5.325482397053998,0.935421165309185,Cyg
7758,N/A,282.4859,6.270,-0.985,M0/M1III,"rgb(255, 0, 149)",5.325603942389038,-0.96081914744678,Tel
7773,N/A,77.6398,4.770,0.320,B9IV,"rgb(200, 194, 0)",5.326149706437006,-0.22268794762210875,Cap
7775,N/A,104.0583,6.090,1.004,B9.5III/IV,"rgb(205, 199, 0)",5.326639242839843,-0.25804505030416247,Cap
7765,N/A,112.9944,6.460,1.195,K3III,"rgb(255, 199, 173)",5.327027900010513,-0.6226231039677524,Sgr
7776,N/A,100.2004,3.050,-1.954,A5:n,"rgb(255, 215, 215)",5.327666598034361,-0.2579835241032437,Cap
7805,N/A,215.0538,5.690,-0.973,K5III,"rgb(255, 191, 157)",5.32845531846615,1.1166637929557774,Dra
7766,N/A,31.0174,6.260,3.802,G2IV-V,"rgb(255, 222, 239)",5.330610120156455,-0.8726544315708875,Tel
7795,N/A,403.2258,6.380,-1.648,G5II+...,"rgb(255, 208, 195)",5.332203130507721,0.7178912193142075,Cyg
7789,N/A,305.8104,5.500,-1.927,B8IIIn,"rgb(192, 188, 0)",5.332230341448699,0.4266649207179575,Vul
7798,N/A,124.2236,5.580,0.109,K0IIIvar,"rgb(255, 206, 190)",5.332370741075198,0.7992734221215212,Cyg
