hr,proper,ra,dec,dist,mag,absmag,spect,ci,con
8341,N/A,21.824130,20.462446,358.4229,6.270,-1.502,B2V,"rgb(191, 158, 0)",Peg
8345,N/A,21.827804,41.148787,100000.0000,6.480,-13.520,A2Ib,"rgb(252, 191, 0)",Cyg
8337,N/A,21.828061,-12.722865,138.3126,6.310,0.606,A1/A2III,"rgb(235, 182, 0)",Cap
8343,N/A,21.830748,30.174215,84.2460,5.070,0.442,A1Vs,"rgb(212, 171, 0)",Peg
8331,N/A,21.833369,-64.712537,103.6269,5.620,0.543,K1III,"rgb(255, 176, 195)",Ind
8344,N/A,21.835749,17.285851,33.4225,5.340,2.720,F2III-IV,"rgb(254, 191, 0)",Peg
8340,N/A,21.836939,-16.844914,217.8649,6.380,-0.311,K3III,"rgb(255, 165, 165)",Cap
8333,N/A,21.846448,-69.629416,166.6667,5.520,-0.589,M0III,"rgb(255, 166, 168)",Ind
8280,N/A,21.848413,-82.718904,125.4705,5.270,-0.223,G8/K0III+..,"rgb(255, 182, 218)",Oct
8349,N/A,21.851383,39.536658,311.5265,6.200,-1.267,B9p HgMn,"rgb(196, 162, 0)",Cyg
8348,N/A,21.859513,19.826682,161.5509,5.780,-0.262,B8III,"rgb(190, 158, 0)",Peg
8361,N/A,21.860347,65.752710,87.5657,6.370,1.658,Am+...,"rgb(242, 185, 0)",Cep
8346,N/A,21.861595,-18.622940,64.6831,6.190,2.136,F0V,"rgb(252, 190, 0)",Cap
8357,N/A,21.866954,55.796743,460.8295,5.700,-2.618,B6IV-V,"rgb(194, 160, 0)",Cep
8350,N/A,21.871717,21.273162,274.7253,6.270,-0.924,M8III,"rgb(255, 0, 152)",Peg
8354,N/A,21.874978,28.793538,27.4499,5.520,3.327,F6IVwvar,"rgb(255, 191, 252)",Peg
8356,N/A,21.884380,25.925140,193.7984,5.090,-1.347,B3V,"rgb(182, 153, 0)",Peg
8351,N/A,21.888268,-13.551768,26.6170,5.080,2.954,F3IV,"rgb(252, 191, 0)",Cap
8355,N/A,21.893343,-10.311619,377.3585,6.570,-1.314,B9V,"rgb(187, 156, 0)",Cap
8358,N/A,21.893717,19.668437,72.3066,5.690,1.394,A0Vs,"rgb(212, 171, 0)",Peg
8353,N/A,21.898808,-37.364852,64.7249,3.000,-1.055,B8III,"rgb(193, 160, 0)",Gru
8359,N/A,21.899380,6.864804,140.4494,6.140,0.402,G0IIIs,"rgb(255, 182, 216)",Peg
8360,N/A,21.902881,-4.276180,89.6861,5.710,0.946,K2III,"rgb(255, 171, 182)",Aqr
8364,N/A,21.904839,19.718121,102.9866,6.360,1.296,K0III+...,"rgb(255, 178, 202)",Peg
8364,N/A,21.905249,19.715996,37.6081,8.750,5.874,G5,"rgb(255, 187, 237)",Peg
8363,N/A,21.909976,-3.301272,59.2066,6.240,2.378,F5IV,"rgb(255, 190, 247)",Aqr
8371,N/A,21.914766,56.611227,100000.0000,5.740,-14.260,B8Ibvar,"rgb(255, 185, 228)",Cep
8352,N/A,21.919823,-61.886608,46.4684,5.920,2.584,F1III,"rgb(254, 191, 0)",Ind
8374,N/A,21.922388,61.541810,100000.0000,6.170,-13.830,G8Ib...,"rgb(255, 160, 152)",Cep
8375,N/A,21.925276,65.320809,314.4654,5.840,-1.648,B2.5Ve,"rgb(202, 165, 0)",Cep
8365,N/A,21.932121,-30.605920,129.8701,6.410,0.842,G8III,"rgb(255, 178, 203)",PsA
8362,N/A,21.937235,-57.899591,142.8571,6.170,0.395,A3m...,"rgb(234, 182, 0)",Ind
8366,N/A,21.939659,-37.253655,102.9866,5.450,0.386,A3V,"rgb(220, 175, 0)",Gru
8372,N/A,21.939996,21.239858,403.2258,6.390,-1.638,K5V,"rgb(255, 3, 129)",Peg
8383,N/A,21.944207,63.625557,751.8797,5.110,-4.271,M2 comp,"rgb(255, 162, 158)",Cep
8373,N/A,21.948992,12.076492,122.8501,5.540,0.093,A2Vnn,"rgb(217, 173, 0)",Peg
8367,N/A,21.950597,-37.746844,143.6782,6.180,0.393,F2/F3V,"rgb(246, 187, 0)",Gru
8377,N/A,21.950618,48.668566,330.0330,6.510,-1.083,B8V,"rgb(195, 161, 0)",Cyg
8384,N/A,21.953082,66.156153,529.1005,6.410,-2.208,B2V,"rgb(198, 163, 0)",Cep
8395,N/A,21.964184,74.996714,347.2222,6.320,-1.383,K5,"rgb(255, 161, 157)",Cep
8368,N/A,21.965293,-54.992575,57.6701,4.400,0.595,F0IV,"rgb(243, 186, 0)",Ind
8376,N/A,21.970363,-5.424922,53.9374,6.330,2.671,F5IV,"rgb(252, 191, 0)",Aqr
8423,N/A,21.970404,82.869485,29.9043,6.920,4.541,F6IV-V,"rgb(255, 189, 242)",Cep
8369,N/A,21.975021,-59.012140,67.1141,6.130,1.996,F3V,"rgb(255, 190, 247)",Ind
8378,N/A,21.978831,-21.182945,322.5806,6.060,-1.483,M2III,"rgb(255, 0, 149)",Cap
8388,N/A,21.981532,62.697986,284.0909,5.960,-1.307,M3III,"rgb(255, 0, 145)",Cep
8382,N/A,21.981940,-4.373109,36.8868,6.240,3.406,K2V,"rgb(255, 177, 199)",Aqr
8400,N/A,21.987518,73.179896,36.7242,5.040,2.215,F5V,"rgb(255, 191, 250)",Cep
8379,N/A,21.988307,-38.395096,132.6260,5.500,-0.113,K1II/III,"rgb(255, 176, 197)",Gru
8389,N/A,21.989683,57.658524,178.8909,6.580,0.317,A0III-IV,"rgb(214, 171, 0)",Cep
8385,N/A,22.002202,6.717437,328.9474,6.000,-1.586,B3III,"rgb(188, 157, 0)",Peg
8381,N/A,22.006732,-55.883486,166.6667,6.020,-0.089,B9IV/V,"rgb(197, 163, 0)",Ind
8391,N/A,22.007417,33.005928,68.7758,6.460,2.273,F5III,"rgb(255, 190, 248)",Peg
8399,N/A,22.010907,62.487795,100000.0000,6.670,-13.330,B0IV,"rgb(213, 171, 0)",Cep
8386,N/A,22.013951,-28.453736,250.6266,5.430,-1.565,B8/B9V+...,"rgb(191, 159, 0)",PsA
8390,N/A,22.018060,0.604715,219.2982,5.600,-1.105,K4III:,"rgb(255, 169, 175)",Aqr
8392,N/A,22.018152,13.119823,77.2201,5.610,1.171,F4III,"rgb(248, 188, 0)",Peg
8393,N/A,22.019232,8.257164,165.8375,5.650,-0.448,K5III,"rgb(255, 165, 164)",Peg
8403,N/A,22.030718,52.882253,306.7485,5.790,-1.644,B5III,"rgb(189, 157, 0)",Cyg
8370,N/A,22.031289,-77.662544,99.7009,6.390,1.397,A5IV/V,"rgb(236, 183, 0)",Oct
8397,N/A,22.033715,10.973806,598.8024,6.360,-2.526,B5IIIn,"rgb(190, 158, 0)",Peg
8406,N/A,22.034604,58.000366,934.5794,5.550,-4.303,O9V,"rgb(213, 171, 0)",Cep
8394,N/A,22.036625,-17.903474,89.9281,6.280,1.511,K0III,"rgb(255, 176, 197)",Aqr
8396,N/A,22.040625,-16.964836,270.2703,6.390,-0.769,A0/1V + K1/2,"rgb(255, 191, 249)",Aqr
8407,N/A,22.049074,44.649863,151.0574,5.570,-0.326,A0IV,"rgb(203, 166, 0)",Cyg
8380,N/A,22.051044,-76.118427,62.5782,5.940,1.958,F3III,"rgb(254, 192, 0)",Oct
8401,N/A,22.054572,-6.522406,93.1099,5.550,0.705,K0III,"rgb(255, 177, 200)",Aqr
8398,N/A,22.054746,-29.904550,71.6332,7.140,2.864,F2V,"rgb(247, 188, 0)",PsA
8387,N/A,22.055486,-56.785977,3.6224,4.690,6.895,K5V,"rgb(255, 175, 192)",Ind
8402,N/A,22.055234,-2.155363,133.5113,4.740,-0.888,B7IVe,"rgb(190, 158, 0)",Aqr
8404,N/A,22.055287,11.386552,193.0502,5.830,-0.598,B9.5V,"rgb(199, 164, 0)",Peg
8417,N/A,22.063135,64.627971,29.5946,4.260,1.904,Am,"rgb(252, 191, 0)",Cep
8416,N/A,22.064709,63.119920,130.0390,5.260,-0.310,M5III,"rgb(255, 161, 158)",Cep
8405,N/A,22.073288,-29.916530,636.9427,6.450,-2.571,K5III,"rgb(255, 0, 152)",PsA
8412,N/A,22.076255,32.941744,284.9003,6.360,-0.913,G5Ia,"rgb(255, 173, 187)",Peg
8408,N/A,22.076879,-26.822359,377.3585,5.970,-1.914,B3V (+B),"rgb(180, 151, 0)",PsA
8410,N/A,22.079839,-0.906343,68.1199,5.290,1.124,A5m,"rgb(236, 183, 0)",Aqr
8426,N/A,22.083469,62.785671,92.9368,5.270,0.429,K4III,"rgb(255, 165, 166)",Cep
8428,N/A,22.085775,62.279814,632.9114,5.070,-3.937,O9.5Ib,"rgb(237, 183, 0)",Cep
8415,N/A,22.086481,26.673689,119.3317,5.750,0.366,K2III,"rgb(255, 170, 177)",Peg
8421,N/A,22.087919,46.744836,304.8780,6.160,-1.261,M4III,"rgb(255, 0, 150)",Lac
8419,N/A,22.092964,28.963981,106.3830,5.690,0.556,B9Vn,"rgb(199, 164, 0)",Peg
8413,N/A,22.094653,5.058530,83.2639,4.860,0.258,K4III,"rgb(255, 164, 164)",Peg
8414,Sadalmelik,22.096399,-0.319851,160.5136,2.950,-3.078,G2Ib,"rgb(255, 177, 199)",Aqr
8422,N/A,22.097346,45.112504,196.4637,6.500,0.034,A0V,"rgb(204, 167, 0)",Lac
8409,N/A,22.097496,-59.636072,150.6024,5.620,-0.269,K4III,"rgb(255, 164, 162)",Ind
8427,N/A,22.097561,48.231494,100000.0000,6.260,-13.740,B2V SB,"rgb(192, 159, 0)",Lac
8424,N/A,22.100543,45.014348,186.5672,5.090,-1.264,K5III,"rgb(255, 161, 156)",Lac
8411,N/A,22.101914,-39.543353,74.2390,4.470,0.117,M0III,"rgb(255, 167, 170)",Gru
8429,N/A,22.103405,45.248690,97.7517,6.190,1.239,A3V,"rgb(220, 174, 0)",Lac
8434,N/A,22.103766,56.343396,197.6285,6.380,-0.099,A0III,"rgb(192, 159, 0)",Cep
8418,N/A,22.107286,-13.869679,53.7057,4.290,0.640,B8V,"rgb(195, 161, 0)",Aqr
8430,N/A,22.116847,25.345112,11.7261,3.770,3.424,F5V,"rgb(255, 191, 251)",Peg
8442,N/A,22.119345,58.840718,208.3333,6.340,-0.254,G6III,"rgb(255, 179, 207)",Cep
8443,N/A,22.123774,53.307438,100000.0000,6.170,-13.830,A3Ib,"rgb(253, 191, 0)",Lac
8435,N/A,22.124608,19.475526,61.9579,5.740,1.780,F2V:,"rgb(247, 188, 0)",Peg
8436,N/A,22.124990,18.000709,306.7485,6.310,-1.124,M1,"rgb(255, 0, 151)",Peg
8438,N/A,22.130641,21.702926,186.5672,5.790,-0.564,B7Vn,"rgb(194, 161, 0)",Peg
8425,Alnair,22.137209,-46.960975,30.9693,1.730,-0.725,B7IV,"rgb(196, 161, 0)",Gru
8445,N/A,22.137857,49.796990,357.1429,6.410,-1.354,K5III,"rgb(255, 161, 155)",Lac
8441,N/A,22.138122,25.543522,88.1834,6.080,1.353,F1IV,"rgb(245, 187, 0)",Peg
8431,N/A,22.139722,-32.988468,41.6493,4.500,1.402,A2V,"rgb(217, 173, 0)",PsA
8433,N/A,22.140537,-34.043841,130.0390,4.990,-0.580,K4III,"rgb(255, 163, 160)",PsA
8448,N/A,22.144675,45.742254,42.7716,6.110,2.954,K2III comp,"rgb(255, 182, 218)",Lac
8437,N/A,22.145178,-33.125691,78.0031,6.370,1.909,A2III/IV,"rgb(233, 181, 0)",PsA
8439,N/A,22.149720,-18.519592,714.2857,5.800,-3.469,B2III,"rgb(182, 153, 0)",Aqr
8449,N/A,22.153789,33.172337,88.4956,5.580,0.845,G6III:,"rgb(255, 176, 198)",Peg
8468,N/A,22.163441,72.341207,120.9190,4.790,-0.622,G8III,"rgb(255, 178, 204)",Cep
8444,N/A,22.165473,-34.014967,63.3714,5.370,1.361,A5IV,"rgb(237, 183, 0)",PsA
8440,N/A,22.166072,-48.107661,198.0198,6.430,-0.054,K3III,"rgb(255, 166, 168)",Gru
8454,N/A,22.166457,33.178224,80.6452,4.280,-0.253,F5III,"rgb(255, 190, 247)",Peg
8446,N/A,22.166708,-28.292435,128.0410,6.440,0.903,A5V,"rgb(227, 178, 0)",PsA
8447,N/A,22.169093,-32.548407,18.2782,4.940,3.630,F6V,"rgb(255, 189, 245)",PsA
8450,N/A,22.169996,6.197865,28.2965,3.520,1.261,A2V,"rgb(220, 175, 0)",Peg
8473,N/A,22.170920,72.111265,157.9779,6.360,0.367,B9MNp...,"rgb(199, 163, 0)",Cep
8455,N/A,22.171949,19.616339,59.2417,6.180,2.317,G0V,"rgb(255, 184, 225)",Peg
8451,N/A,22.172530,-3.894086,148.1481,6.280,0.427,A1Vnn,"rgb(207, 169, 0)",Aqr
8456,N/A,22.172788,14.629858,135.6852,6.360,0.697,K0III,"rgb(255, 174, 190)",Peg
8459,N/A,22.175051,20.977984,208.3333,6.450,-0.144,A3III,"rgb(222, 175, 0)",Peg
8453,N/A,22.176041,-4.266855,101.9368,5.980,0.938,K0III-IV,"rgb(255, 177, 198)",Aqr
8458,N/A,22.177065,11.624539,208.7683,5.780,-0.818,M1III,"rgb(255, 0, 149)",Peg
8452,N/A,22.177078,-11.564939,137.9310,5.430,-0.268,B5III,"rgb(188, 156, 0)",Aqr
8474,N/A,22.177462,70.132573,33.5909,5.520,2.889,F2V,"rgb(254, 191, 0)",Cep
8420,N/A,22.178432,-75.881435,136.9863,6.540,0.857,K2IIICN...,"rgb(255, 171, 182)",Oct
8465,N/A,22.180908,58.201261,256.4103,3.390,-3.655,K1Ibv SB,"rgb(255, 161, 157)",Cep
8460,N/A,22.181029,30.553001,129.7017,6.300,0.735,A8IV,"rgb(236, 182, 0)",Peg
8457,N/A,22.183993,-21.232790,56.3380,6.100,2.346,F6/F7V,"rgb(255, 189, 244)",Aqr
8463,N/A,22.186069,50.823393,56.1482,5.380,1.633,A5V,"rgb(228, 178, 0)",Lac
8469,N/A,22.191828,59.414488,606.0606,5.050,-3.863,O6e,"rgb(232, 181, 0)",Cep
8472,N/A,22.196848,56.839357,37.3552,5.240,2.378,F8V,"rgb(255, 188, 240)",Cep
8461,N/A,22.197592,16.040551,54.9451,5.930,2.230,K1III,"rgb(255, 177, 201)",Peg
8432,N/A,22.198637,-76.116023,88.1834,6.130,1.403,K0III,"rgb(255, 176, 197)",Oct
8476,N/A,22.199116,59.084579,117.9245,6.290,0.932,K0III,"rgb(255, 173, 187)",Cep
8479,N/A,22.200560,60.759095,112.1076,5.370,0.122,K1III,"rgb(255, 171, 182)",Cep
8466,N/A,22.202248,24.950641,100000.0000,5.970,-14.030,K0,"rgb(255, 163, 160)",Peg
8483,N/A,22.206235,63.291035,290.6977,5.760,-1.557,M3III,"rgb(255, 0, 144)",Cep
8462,N/A,22.207155,-14.193957,42.0521,6.040,2.921,F0V,"rgb(253, 191, 0)",Aqr
8467,N/A,22.212186,-4.720679,89.0472,6.390,1.642,F7V,"rgb(255, 189, 244)",Aqr
8475,N/A,22.213284,34.604592,79.1139,5.340,0.849,K2III,"rgb(255, 173, 186)",Peg
8493,N/A,22.214233,73.315001,174.5201,8.480,2.271,G5,"rgb(235, 182, 0)",Cep
8493,N/A,22.214649,73.307193,210.9705,6.110,-0.511,A3V+...,"rgb(255, 176, 196)",Cep
8464,N/A,22.215968,-26.327793,63.4518,6.190,2.178,A3V,"rgb(229, 179, 0)",PsA
8546,N/A,22.219501,86.107955,78.6782,5.270,0.791,B9.5Vn,"rgb(203, 166, 0)",Cep
8482,N/A,22.227415,28.608017,74.8503,5.870,1.499,K2III,"rgb(255, 172, 183)",Peg
8470,N/A,22.229008,-25.180905,77.3994,5.580,1.136,F7II,"rgb(255, 189, 244)",PsA
8487,N/A,22.230339,45.440613,77.1605,5.530,1.093,A0III,"rgb(213, 171, 0)",Lac
8490,N/A,22.230475,63.162337,400.0000,6.130,-1.880,B8Vn,"rgb(192, 159, 0)",Cep
8485,N/A,22.231312,39.714927,147.9290,4.500,-1.350,K3III,"rgb(255, 166, 168)",Lac
8480,N/A,22.238342,-21.074566,71.5820,5.330,1.056,K1III,"rgb(255, 181, 213)",Aqr
